id,dateTime,userName,content,clean_text,clean_text_stem
1600074407342641153,2022-12-06 10:27:21+00:00,SuwandaBen,"@AngkurPascal @BennyHarmanID @AgusYudhoyono @LeonardusLelo @WinstonRondo1 Masinton Pasaribu
Ketua DPP PDI-P.

Agenda Oligarki kapital ada 3 tahapan :
- Pertama melanjutkan 3 periode.
- Kedua Penundaan Pemilu.
- Ketiga Mendukung Calon Boneka yang bisa mereka atur pada saat pemilu 2024.

Calon Boneka-boneka ini sudah dideklarasikan oleh Oligarki kapital https://t.co/nPIKmP0MlN",masinton pasaribu ketua dpp pdip agenda oligarki kapital tahapan melanjutkan periode penundaan pemilu ketiga mendukung calon boneka atur pemilu calon bonekaboneka dideklarasikan oligarki kapital,masinton pasaribu ketua dpp pdip agenda oligarki kapital tahap lanjut periode tunda milu tiga dukung calon boneka atur milu calon bonekaboneka deklarasi oligarki kapital
1600073971650953216,2022-12-06 10:25:37+00:00,Pergerakan1,@AgusYudhoyono @PDemokrat Lu ikut donor ga? Udah kasih makan berapa orang hari ini anak pepo? Lu Kate kan rakyat lagi kelaparan malah donor koplak,donor ga udah kasih makan anak pepo kate rakyat kelaparan donor koplak,donor ga udah kasih makan anak pepo kate rakyat lapar donor koplak
1600073145829900288,2022-12-06 10:22:20+00:00,Anita_ltr,"@AgusYudhoyono @PDemokrat_NTT AHY untuk perubahan dan perbaikan, the best mas ketum",ahy perubahan perbaikan the best mas ketum,ahy ubah baik the best mas tum
1600073053811400704,2022-12-06 10:21:58+00:00,Anita_ltr,"@AgusYudhoyono @PDemokrat Alhamdulillah, semoga berkah barokah bermanfaat untuk yg membutuhkan,,buat partai Demokrat sukses selalu kedepannya 🙏",alhamdulillah semoga berkah barokah bermanfaat membutuhkanbuat partai demokrat sukses kedepannya 🙏,alhamdulillah moga berkah barokah manfaat membutuhkanbuat partai demokrat sukses depan
1600073032588197888,2022-12-06 10:21:53+00:00,Anita_ltr,@AgusYudhoyono @PDemokrat Demokrat Sukses Selalu Kedepannya🙏🏻 Ketum yg Sangat Baik Agus Yudhoyono God Bless You Always 🙏🏽,demokrat sukses kedepannya🙏🏻 ketum agus yudhoyono god bless you always 🙏🏽,demokrat sukses depan tum agus yudhoyono god bless you always
1600072905169125377,2022-12-06 10:21:23+00:00,Yuniara_d,"@AgusYudhoyono @PDemokrat Demokrat memang perduli sm rakyat, semoga tetap solid memperjuangkan perubahan dan perbaikan",demokrat perduli sm rakyat semoga solid memperjuangkan perubahan perbaikan,demokrat duli sm rakyat moga solid juang ubah baik
1600072887750119424,2022-12-06 10:21:19+00:00,Yuniara_d,"@AgusYudhoyono @PDemokrat Salam hormat komandan , Bandung tetap berjuang dan semangat mendukung 💪💪👍",hormat komandan bandung berjuang semangat mendukung 💪💪👍,hormat komandan bandung juang semangat dukung
1600072866112114688,2022-12-06 10:21:13+00:00,Noer_A_zahra,"@Hilmi28 Mayoritas Pendukung Bang @aniesbaswedan  tidak Respeck ke pak @ganjarpranowo  , mka jika mereka disandingkan yg Pro Anies akan Berpaling ke paslon lain . Saya Rasa memasangkan Pak @aniesbaswedan  dgn mas @AgusYudhoyono atau dgn pigur lain lebih masuk akal",mayoritas pendukung bang respeck mka disandingkan pro anies berpaling paslon memasangkan mas pigur akal,mayoritas dukung bang respeck mka sanding pro anies paling paslon pasang mas pigur akal
1600072861372366848,2022-12-06 10:21:12+00:00,pd_kabtangerang,"Rapat BPPM DPC PD Kab. Tangerang.

#ahydemokrat #ahypemimpinperubahaban #mudaadalahkekuatan @pdemokrat @dpddemokratbanten @agusyudhoyono @viajayabaya @cak_nawa @h.suhro_wardi https://t.co/H5mC9aE9xd",rapat bppm dpc pd kab tangerang suhrowardi,rapat bppm dpc pd kab tangerang suhrowardi
1600072778212073473,2022-12-06 10:20:52+00:00,Yuniara_d,"@AgusYudhoyono @PDemokrat_NTT Inilah sebagian dari instruksi Ketum Mas @AgusYudhoyono yg diaplikasikan dlm kerja nyata, kerja keras dan kerja cerdas.   https://t.co/5DLMFyR04H",instruksi ketum mas diaplikasikan keras cerdas,instruksi tum mas aplikasi keras cerdas
1600072645768540160,2022-12-06 10:20:21+00:00,Nadia_sml,"@AgusYudhoyono @PDemokrat Calon pemimpin yang punya dasar kemampuan dan kompetens,..sukses selalu mas..",calon pemimpin dasar kem uan kompetenssukses mas,calon pimpin dasar kem uan kompetenssukses mas
1600072621097648128,2022-12-06 10:20:15+00:00,Nadia_sml,"@AgusYudhoyono @PDemokrat MashaALLAH..org pintar&amp;cerdas, sehat selalu mas AHY",mashaallahorg pintar cerdas sehat mas ahy,mashaallahorg pintar cerdas sehat mas ahy
1600072531331141633,2022-12-06 10:19:54+00:00,Nadia_sml,"@AgusYudhoyono @PDemokrat_NTT Diinstruksi AHY, Wasekjen Jovan salurkan bantuan untuk korban gempa Cianjur.   https://t.co/CrAtD3ii3L",diinstruksi ahy wasekjen jovan salurkan bantuan korban gempa cianjur,instruksi ahy wasekjen jovan salur bantu korban gempa cianjur
1600071964101857280,2022-12-06 10:17:38+00:00,armandelaw,@AgusYudhoyono @PDemokrat Siap.. untuk donor darah,donor darah,donor darah
1600071821084086272,2022-12-06 10:17:04+00:00,Vinaa_ds,@AgusYudhoyono @PDemokrat Insyaallah Allah SWT senantiasa melindungi Bapak Agus Harimurti Yudhoyono,insyaallah allah swt senantiasa melindungi agus harimurti yudhoyono,insyaallah allah swt senantiasa lindung agus harimurti yudhoyono
1600071804298571776,2022-12-06 10:17:00+00:00,Vinaa_ds,"@AgusYudhoyono @PDemokrat Insyallah,sehat selalu dalam lindungan allah..sukses untuk kedepanya🙏🙏😇😇",insyallahsehat lindungan allahsukses kedepanya🙏🙏😇😇,insyallahsehat lindung allahsukses depa
1600071742726107136,2022-12-06 10:16:46+00:00,Vinaa_ds,@AgusYudhoyono @PDemokrat_NTT Kader Demokrat terus berbagi untuk rakyat.   https://t.co/Jv93yYWd2Q,kader demokrat berbagi rakyat,kader demokrat bagi rakyat
1600071724422221824,2022-12-06 10:16:41+00:00,Vinaa_ds,"@AgusYudhoyono @PDemokrat_NTT Tunjukan bahwa Partai Demokrat sebagai oposisi yang pro rakyat. ""AHY""   https://t.co/d3lqDWXAlF",tunjukan partai demokrat oposisi pro rakyat ahy,tunjuk partai demokrat oposisi pro rakyat ahy
1600071484395122689,2022-12-06 10:15:44+00:00,SartonoHutomo,Mas @AgusYudhoyono (AHY) lepas dari Australia lanjut kunjungan ke Kupang memberikan kuliah umum di depan 2500 mahasiswa UNWIRA Kupang NTT.  Selasa 06/12/2022.Serta  akan melakukan pelantikan serentak pengurus DPC Se-Prov NTT @PDemokrat_NTT @PDemokrat https://t.co/vSdcxMHe8k,mas ahy lepas australia kunjungan kupang kuliah umum mahasiswa unwira kupang ntt selasa pelantikan serentak pengurus dpc seprov ntt,mas ahy lepas australia kunjung kupang kuliah umum mahasiswa unwira kupang ntt selasa lantik serentak urus dpc seprov ntt
1600070872064212992,2022-12-06 10:13:18+00:00,wawan37255549,@panca66 @AgusYudhoyono Ahy emang top.,ahy emang top,ahy emang top
1600070753990643712,2022-12-06 10:12:50+00:00,DemokratRiau,"Ketua DPD Partai Demokrat Riau, @HAgungNugroho84, optimis @aniesbaswedan Baswedan dapat bersanding dengan Ketum @AgusYudhoyono.

Sebab menurutnya, Insya Allah semangat kami sama dengan masyarakat, inginkan perubahan yg lebih baik. https://t.co/g2YsNhCwr9",ketua dpd partai demokrat riau optimis baswedan bersanding ketum menurutnya insya allah semangat masyarakat perubahan,ketua dpd partai demokrat riau optimis baswedan sanding tum turut insya allah semangat masyarakat ubah
1600070744834478080,2022-12-06 10:12:48+00:00,SyawalNasution2,@AgusYudhoyono @PDemokrat_NTT Demokrat Jaya,demokrat jaya,demokrat jaya
1600070518748901376,2022-12-06 10:11:54+00:00,secret_Govermen,"@Jokowi @SBYudhoyono @AgusYudhoyono @aniesbaswedan @basuki_btp @KPK_RI @mohmahfudmd  percuma e-bugeting dibuat,kenapa saya bilang percuma buktinya tetap ada saja yg mengakalinya termasuk jual beli proyek CSR,neh maaf pak mahfud ya saya terpaksa buka disini sekarang.",ebugeting dibuatkenapa bilang buktinya mengakalinya jual beli proyek csrneh maaf mahfud terpaksa buka,ebugeting dibuatkenapa bilang bukti akal jual beli proyek csrneh maaf mahfud paksa buka
1600070395922874368,2022-12-06 10:11:24+00:00,malikkahmadd112,@AgusYudhoyono @PDemokrat_NTT iyain dah pak,iyain dah,iyain dah
1600070075016310785,2022-12-06 10:10:08+00:00,LelanangMerdeka,@fahrul1771 @awemany @panca66 @AgusYudhoyono Pantas saja ASN digaji kecil...ya model begini ini...sumbu pendek bener,asn digaji kecilya model inisumbu pendek bener,asn gaji kecilya model inisumbu pendek bener
1600069631859118080,2022-12-06 10:08:22+00:00,endelz5,@Syapran_s @AgusYudhoyono @tni_ad @DidikMukrianto @Hasbil_Lbs @Taufiq_PD_DKI JLEBB....,jlebb,jlebb
1600067807248789505,2022-12-06 10:01:07+00:00,CintaMatiNKRI,"Hahahahaha, mari kita dengar komentar @Gerindra  dong.

Bah... si BAB @aniesbaswedan main 2 kaki, @Gerindra dianggap cadangan jika @PartaiDemokrat 
@PartaiDemokrat1 
@jansen_jsp
@AgusYudhoyono 
@SBYudhoyono 
Mundur dari koalisi wkwkwkwkwkwkwk
@AgusYudhoyono ente dilepeh terang2an https://t.co/ayMpl6sOAU",hahahahaha mari dengar komentar bah bab main kaki dianggap cadangan mundur koalisi wkwkwkwkwkwkwk ente dilepeh,hahahahaha mari dengar komentar bah bab main kaki anggap cadang mundur koalisi wkwkwkwkwkwkwk ente dilepeh
1600067692190658560,2022-12-06 10:00:40+00:00,AjilZulfikri,@ninaaaa12_ @ApriasiRudi @AgusYudhoyono @DemokratJabar @teukuriefky_1 @renandabachtar @jovanltconsina @PDemokrat aamiin yra,aamiin yra,aamiin yra
1600067677703524358,2022-12-06 10:00:36+00:00,anzanie16,"@AgusYudhoyono @PDemokrat Lanjutkan AHY,, Smg niat baiknya selalu diberkahkan oleh Allah SWT amin",lanjutkan ahy smg niat baiknya diberkahkan allah swt amin,lanjut ahy smg niat baik berkah allah swt amin
1600067422060687360,2022-12-06 09:59:35+00:00,AjilZulfikri,@WidiaRahayu01 @ApriasiRudi @AgusYudhoyono @DemokratJabar @teukuriefky_1 @renandabachtar @jovanltconsina @PDemokrat Aamiin,aamiin,aamiin
1600067078043492352,2022-12-06 09:58:13+00:00,WidiaRahayu01,@ninaaaa12_ @ApriasiRudi @AgusYudhoyono @DemokratJabar @teukuriefky_1 @renandabachtar @jovanltconsina @PDemokrat aamiin yaallah,aamiin yaallah,aamiin yaallah
1600066926033915909,2022-12-06 09:57:37+00:00,anzanie16,@AgusYudhoyono @PDemokrat maju pantang mundur..orang punya tujuan mulia pasti di bukakan jalan..dan diberikan kemudahan olehNYA...🤲🏻   https://t.co/TiQmfO2mjj,maju pantang mundurorang tujuan mulia bukakan jalandan kemudahan olehnya🤲🏻,maju pantang mundurorang tuju mulia buka jalandan mudah oleh
