ID;Datetime;Likes;Content
1253320108191051776;2020-04-23 13:49:34+00:00;4723;Selamat menunaikan ibadah puasa ramadan bagi umat muslim, mohon maaf lahir dan batin. https://t.co/EPgTJJNlhF
1252970218357493761;2020-04-22 14:39:13+00:00;96;@mutmarnut Bisa tolong kasih informasi untuk dimana? @Gerindra mohon bantuan untuk di monitor.
1252967968234823680;2020-04-22 14:30:17+00:00;781;@iqbal_s182 Sejak muda saya mendedikasikan hidup saya untuk bangsa dan negara saya. Menurut saya lebih baik berperan aktif membela kepentingan rakyat dari pada hanya menghujat.
1252964850122153984;2020-04-22 14:17:53+00:00;1466;Bersama kita hadapi keadaan yang paling buruk sekalipun, dengan ridho Tuhan Yang Maha Kuasa, Allah Subhanahu Wa Ta'ala. Kita bersama-sama akan keluar dari kemelut ini, keluar dari tantangan ini, keluar dari krisis ini, dengan semakin kuat dan semakin bahagia. Aamiin.
1252964688125550592;2020-04-22 14:17:15+00:00;816;Jaga kesehatan dirimu, keluargamu, dan lingkunganmu. Laksanakan semua petunjuk dan arahan dari masing-masing pimpinanmu, baik di pusat ataupun di daerah.
1252964468662755328;2020-04-22 14:16:22+00:00;874;Saya percaya bahwa ideologi kita dibenarkan oleh sejarah, dari dulu kita selalu berjuang untuk Indonesia swasembada pangan dan swasembada energi, swasembada obat dan air, dan sekarang kita harus mendorong hal ini agar terwujud.
1252964217717551104;2020-04-22 14:15:23+00:00;513;Saya minta kader @Gerindra yang ekonominya dalam keadaan baik untuk mengorganisir mereka yang keadaan ekonominya lemah. Saya percaya dan yakin PGerindra sebagai partai besar yang tumbuh dari bawah, yang berjuang menghadapi segala kesulitan, partai akan semakin kokoh dan kuat.
1252963815441850368;2020-04-22 14:13:47+00:00;408;Ada kemungkinan kita harus menghadapi situasi yang tidak baik ini untuk beberapa waktu ke depan. Tetapi kita tetap harus optimis dan harus terus berdoa kepada Tuhan Yang Maha Esa. Saya meminta kepada seluruh kader Partai Gerindra untuk bertindak secara antisipatif.
1252963347416285184;2020-04-22 14:11:55+00:00;356;Saya bangga melihat kader-kader Partai Gerindra di seluruh Indonesia memberi bantuan kepada rakyat yang lebih membutuhkan. Saya bangga melihat komitmen anda semuanya, itulah partai kerakyatan, itulah partai yang berjuang untuk rakyat.
1252963002518659079;2020-04-22 14:10:33+00:00;351;Kita harus saling menjaga satu sama lain, khususnya orang-orang yang kita kasihi dan kita cintai. Mulai lah dari hal-hal kecil, seperti rajin mencuci tangan, mencuci muka, menjaga jarak, atau mengurangi aktivitas di luar jika kegiatannya tidak mendesak.
1252962627103289345;2020-04-22 14:09:03+00:00;483;Saudara-saudara jika kita ingin menang pertarungan lawan wabah Covid-19 ini, saya meminta kepada saudara sekalian agar ikuti semua arahan, saran, dan petunjuk pemerintah, baik pemerintah pusat, pemerintah provinsi, pemerintah kota/kabupaten, pemerintah kecamatan, dan desa.
1252962032325758978;2020-04-22 14:06:42+00:00;553;Jangan kita selalu melihat kekurangan tanpa memberikan solusi tapi harus saling mendukung dalam melawan wabah ini. Kita harus saling memperbaiki jika ada kekurangan di antara kita.
1252961494259490816;2020-04-22 14:04:33+00:00;358;Saya ingin menyampaikan pandangan dan  imbauan kepada saudara sekalian mengenai wabah virus Covid-19 yang sedang melanda negara kita. Dalam keadaan yang merisaukan ini tidak berarti kita harus putus semangat, apalagi putus asa. Kita harus kompak, bersatu, saling bahu-membahu.
1252960671534211072;2020-04-22 14:01:17+00:00;632;Situasi politik beberapa bulan belakangan ini terjadi begitu cepat. Sehingga, saya harus mengambil keputusan dengan cepat dan tepat. Setiap keputusan besar, saya berkonsultasi dan meminta masukan, pertimbangan para pimpinan Partai, Dewan Pembina serta para pimpinan di daerah.
1252959497015881729;2020-04-22 13:56:37+00:00;1331;Saya minta maaf yang sebesar-besarnya, setelah beberapa waktu, baru sekarang saya kembali berkomunikasi dengan saudara-saudara sekalian.
1252956815320469504;2020-04-22 13:45:58+00:00;4345;Selamat malam sahabat twitter dimana pun anda berada. Semoga selalu dalam keadaan sehat. Malam ini saya sampaikan taklimat saya untuk terutama para kader Partai Gerindra dimana pun berada. https://t.co/o8JRXmmxi3
1223181362842107908;2020-01-31 09:48:57+00:00;2050;Selamat Harlah Nahdlatul Ulama ke-94. Semoga semakin mandiri menjadi Benteng NKRI dan dalam usaha menjaga perdamaian dunia. #HarlahNU94
1220948742829834240;2020-01-25 05:57:19+00:00;1527;Selamat tahun baru Imlek 2571 Kongzili bagi sahabat yang merayakan.  Semoga dilimpahkan kemakmuran, kebahagiaan dan kesehatan sepanjang tahun. Salam untuk keluarga. #GongXiFaCai https://t.co/n6mPbRpQaX
1209719248748077056;2019-12-25 06:15:19+00:00;7515;"Selamat merayakan Natal bagi seluruh sahabat kristiani. Semoga selalu dipenuhi damai dan suka cita. 

Selamat berkumpul bersama keluarga. https://t.co/ez0kdEnm4d"
1193445264012431360;2019-11-10 08:28:18+00:00;2366;Ini adalah pidato Gubernur Suryo dalam merespon ultimatum tentara Inggris terhadap warga Surabaya. Kita bangsa pemberani dan tidak akan menyerah untuk mewujudkan keadilan dan kemakmurab bagi seluruh rakyat Indonesia. https://t.co/wHkBjlMGBs
1193444426216902657;2019-11-10 08:24:58+00:00;2137;Di Hari Pahlawan ini saya mengajak seluruh anak bangsa yang berjiwa merah putih untuk teguhkan tekad, bersatu dan berani menghadapi tantangan-tantangan bangsa sehingga terwujudnya cita-cita kemerdekaan Republik Indonesia, Indonesia yang adil dan makmur. Selamat Hari Pahlawan
1193443933201682432;2019-11-10 08:23:01+00:00;595;Pertempuran Surabaya adalah pertempuran pertama melawan pasukan asing setelah proklamasi kemerdekaan Indonesia. Merupakan pertempuran terberat dengan pengorbanan yang sangat besar untuk mempertahankan kemerdekaan Republik Indonesia.
1193443527713153024;2019-11-10 08:21:24+00:00;4151;Pada 10 November 1945 Gubernur Suryo mengajak seluruh komponen warga Surabaya untuk meneguhkan tekad, bersatu dan berani untuk mempertahankan kemerdekaan Republik Indonesia. Sebuah keputusan yang berdampak kepada kita generasi penerus hingga dapat menikmati kemerdekaan saat ini.
1193078587592560640;2019-11-09 08:11:16+00:00;5428;Selamat memperingati hari kelahiran Baginda Rasulullah, semoga kita semua mampu meneladani sifat-sifat Beliau. Dan jika pun belum mampu berbuat baik, maka tentu lebih baik jika kita tidak merugikan orang lain. https://t.co/T1jJhNpxlo
1193078376925298688;2019-11-09 08:10:26+00:00;12438;"""Manusia yang baik adalah dia yang paling banyak manfaatnya untuk sesama"". Demikian apa yang  disampaikan dalam kisah Nabi besar Muhammad SAW. Perkataan tersebut menjadi salah satu pedoman hidup saya, untuk selalu bisa mengabdi dan berbuat bagi rakyat dan bangsa Indonesia."
1189390711294066688;2019-10-30 03:56:58+00:00;29186;Kunjungan kerja ke Mabes TNI. https://t.co/gsE7c9mjLV
1189380718574465024;2019-10-30 03:17:15+00:00;11426;Kita harus berdiri sama tinggi dan duduk sama rendah dengan bangsa manapun. 1000 kawan terlalu sedikit 1 musuh terlalu banyak. https://t.co/DbeQSH1JhR
1189380634071842816;2019-10-30 03:16:55+00:00;9180;Kami sepakat bahwa kedaulatan antar dua negara adalah hal yang utama, selain itu stabilitas dari sebuah negara dapat diukur jika rakyatnya merasa aman dan tidak hidup dalam ancaman, baik dari dalam maupun dari luar. https://t.co/EclzdO8PRP
1189380404760891392;2019-10-30 03:16:00+00:00;6625;Di dampingi KASAD Jend. TNI. Andika Perkasa saya menerima kunjungan Duta Besar China untuk Indonesia Yang Mulia Xiao Qian di Kantor Kementerian Pertahanan Republik Indonesia @Kemhan_RI https://t.co/K6UPRTaZPU
1186589590716420096;2019-10-22 10:26:18+00:00;13917;Di hari ini, 22 Oktober Hari Santri Nasional menjadi momentum untuk merefleksikan semangat juang para santri di dalam menyongsong tantangan bangsa ke depan. Saya dan keluarga besar Partai @Gerindra mengucapkan selamat Hari Santri. https://t.co/GsrqBzapHm
1186588656699490305;2019-10-22 10:22:36+00:00;4272;Dengan fatwa tersebut, beliau mampu membakar api semangat para santri dan kiai untuk bangkit melawan serta turun ke medan pertempuran guna menghapus segala bentuk penjajahan di bumi Indonesia.
1186588264867586048;2019-10-22 10:21:02+00:00;12790;"22 Oktober merupakan hari penting dalam sejarah mempertahankan kedaulatan Republik Indonesia.
Seorang alim ulama, Hadratus Syekh KH. Hasyim Asy’ari, mencetuskan fatwa, yang kita kenal sebagai Resolusi Jihad, sebuah fatwa yang mengajarkan nilai-nilai “Hubbul Wathan Minal Iman”."
1185195036482228229;2019-10-18 14:04:51+00:00;10254;Seperti pepatah tiongkok, seribu kawan terlalu sedikit, satu musuh terlalu banyak. Saya berharap komunikasi kita akan terus terjalin melalui media sosial ini. Masukan dari para sahabat ataupun kritikan dari para sahabat selalu menjadi hal yang saya tunggu untuk dibaca.
1185194534214369281;2019-10-18 14:02:51+00:00;17644;"Terima kasih setinggi-tingginya atas perhatian dan do'a para sahabat di hari kelahiran saya. 

Saya turut mendo'akan kepada para sahabat atau keluarga sahabat yang berulang tahun sama dengan saya. Semoga Allah SWT memberikan rahmat dan hidayahNya kepada kita semua. Aamiin."
1171751385773174785;2019-09-11 11:44:35+00:00;16092;"Inna lillahi wa inna ilaihi raji'un. 

Saya atas nama pribadi dan keluarga besar partai @Gerindra mengucapkan turut berduka cita atas wafatnya Presiden Republik Indonesia ke 3 Bapak Bacharuddin Jusuf Habibie. Semoga ditempatkan di sisi Allah SWT. Aamiin YRA."
1167842069752115203;2019-08-31 16:50:21+00:00;6596;Luar biasa pak polisi ini. Mengayomi rakyat dengan sabar. Semoga sehat terus dan lancar dalam menjalankan tugas mendidik rakyat. https://t.co/QGDZvXET56
1167805714753998848;2019-08-31 14:25:53+00:00;11330;Selamat tahun baru 1441 H, semoga kita mampu meneladani perjuangan baginda Rasulullah SAW memperkenalkan Islam yang rahmatan lil alamin, agar kita sebagai bangsa yang memiliki beragam agama dan kepercayaan dapat hidup aman damai dan bersatu dalam bingkai kemanusiaan. Aamiin.
1167637681863442432;2019-08-31 03:18:11+00:00;5210;Saya dan keluarga besar Partai @Gerindra turut berduka cita sedalam-dalamnya atas meninggalnya ibu Siti Habibah, ibunda Presiden RI ke-6 @SBYudhoyono. Semoga mendapat tempat terbaik di sisi Allah SWT. Aamiin.
1162680031451029508;2019-08-17 10:58:15+00:00;7716;Berbahagia merayakan kemerdekaan Republik Indonesia ke-74 bersama warga Kampung Ciriun dan Kampung Cimpaeun. Terima Kasih! https://t.co/kKzTpw81XL
1162604466480136192;2019-08-17 05:57:59+00:00;7630;Dirgahayu Republik Indonesia ke-74. Insya Allah, selama hayat dikandung badan akan selalu berjuang dengan semangat mewujudkan cita-cita kemerdekan, membela keadilan, membela kebenaran dan membela kepentingan rakyat dan bangsa. MERDEKA! https://t.co/dotF1fz79H
1161638577588953088;2019-08-14 13:59:53+00:00;38;@sri06239248 Selamat ulang tahun, semoga selalu sehat dan disukseskan apa yang direncanakan.
1161539684465594369;2019-08-14 07:26:55+00:00;4182;Selamat hari Gerakan Pramuka ke-58, terus bergerak dan senantiasa melahirkan tunas-tunas muda yang kuat dan bermartabat, yang pantang putus asa tapi juga riang gembira, yang mampu membantu mewujudkan cita-cita para pendiri bangsa menjadi bangsa merdeka dan berdikari. https://t.co/m8X6tUrbp9
1160400570244448258;2019-08-11 04:00:29+00:00;7582;Saya mengajak para sahabat untuk mendo’akan sodara kita jama'ah haji, semoga Allah memberikan kesehatan dan kekuatan juga barokah-NYA, sehingga bisa melaksanakan ibadah haji dengan baik dan insya Allah selamat kembali ke tanah air dan menjadi haji yang mabrur. Aamiin.
1160395170610737152;2019-08-11 03:39:02+00:00;5684;Qurban bukan lah semata-mata tentang menyembelih hewan. Qurban adalah bentuk ketaatan dan ketaqwaan seorang hamba kepada Sang Pencipta. Semoga kita bisa meneladani ketaatan dan ketaqwaan Nabi Ibrahim AS juga Nabi Ismail AS.
1160375386376527872;2019-08-11 02:20:25+00:00;6923;Selamat Hari Raya Idul Adha 1440 H. https://t.co/A0rJaW5rmP
1158584419172532226;2019-08-06 03:43:45+00:00;14117;Saya mengajak sahabat dan saudara-saudara sekalian untuk turut serta mendoakan almarhum agar mendapat tempat yang mulia di sisi Allah SWT. Kepada saudaraku yang muslim mari kita menggelar Shalat Ghaib di seluruh masjid. https://t.co/dlEDmAyajC
1158583405820313602;2019-08-06 03:39:44+00:00;8681;Pesan beliau selalu tertanam di benak saya “Mas Prabowo harus selalu bela rakyat, mas Prabowo harus selalu bela rakyat kecil”. https://t.co/bvertdOyQ1
1158583203428331521;2019-08-06 03:38:55+00:00;12406;"Inna Lillahi wa inna ilayhi raji'un.

Turut berduka cita atas wafatnya K.H Maimun Zubair di Mekkah pada hari ini, beliau adalah salah satu tokoh yang selalu menjadi inspirasi saya selama ini. Insya Allah Husnul Khotimah. https://t.co/L68fJfA0yJ"
1158366783092318208;2019-08-05 13:18:57+00:00;2704;Pencak silat contohnya, 14 Emas pernah diberikan kepada Indonesia melalui ajang Asian Games, saya yakin dan percaya jika pembinaan diberikan secara serius dan nasib atlet lebih diperhatikan bukan tidak mungkin cabang olahraga lain akan memetik hasil yang sama. https://t.co/3bjvanVSLw
1158365728472330243;2019-08-05 13:14:45+00:00;2936;Tidak hanya kita tuntut secara prestasi untuk mengharumkan nama Bangsa Indonesia, akan tetapi nasib atlet ke depan juga harus lebih diperhatikan. https://t.co/MqIiPUmwqK
1158364837086281728;2019-08-05 13:11:13+00:00;5082;Tadi sore saya di undang untuk melihat latihan atlet Taekwondo Indonesia, kita selalu percaya potensi atlet Indonesia tidak kalah dengan bangsa lain jika mendapat pembinaan yang serius. https://t.co/wSMWOL5oc9
1155459069479542784;2019-07-28 12:44:44+00:00;5908;Untuk itu, jika ada pertanyaan dan diskusi yang tidak sempat kita jalin melalui twitter dan fanpage pribadi saya, sahabat juga dapat menanyakan pandangan dan pernyataan saya kepada Bung @dahnilanzar. Terima kasih atas perhatiannya.
1155458804886036481;2019-07-28 12:43:41+00:00;10382;Selamat malam sahabat, selamat berakhir pekan. Pada kesempatan ini saya ingin menyampaikan bahwa mulai ke depan saya dibantu Bung @Dahnilanzar sebagai juru bicara resmi Ketua Dewan Pembina / Ketua Umum Partai @Gerindra.
1136529725399035904;2019-06-06 07:06:16+00:00;30477;Saya mengucapkan Selamat Hari Raya Idul Fitri 1440 H/2019 M. Semoga segala amal ibadah kita diterima oleh Allah SWT dan semoga kita digolongkan menjadi orang-orang yang diberikan kenikmatan untuk bertemu dengan Ramadhan lagi. Aamiin.
1134738155116982273;2019-06-01 08:27:13+00:00;26791;"Inna lillahi wa inna ilaihi raji'un.

Saya, Prabowo Subianto, menyampaikan rasa duka cita saya yang mendalam atas wafatnya ibu Hj. Kristiani Herrawati atau yang biasa kita kenal dengan nama Ibu Ani Yudhoyono."
1134725844377542657;2019-06-01 07:38:18+00:00;22217;Semoga arwah almarhumah diterima dan diberikan tempat terbaik di sisi Allah SWT dan semoga bapak @SBYudhoyono beserta keluarga senantiasa diberi ketabahan dan kesabaran dalam menghadapi musibah ini.
1134725711434878976;2019-06-01 07:37:46+00:00;11010;Ibu negara yang telah memberikan sumbangan dan dharma baktinya kepada bangsa ini sebagai pendamping setia Presiden Susilo Bambang Yudhoyono selama masa bakti beliau.
1131233899252609024;2019-05-22 16:22:33+00:00;52800;https://t.co/FbHDJ1XGr1
1125153753135341568;2019-05-05 21:42:13+00:00;45212;Selamat menunaikan ibadah puasa bagi sahabat muslim. Semoga Allah SWT menerima ibadah kita dan meningkatkan ketaqwaan kita. Aamiin.
1118465817333526528;2019-04-17 10:46:45+00:00;35893;Saya himbau pendukung saya semua agar tetap tenang, tidak terprovokasi melakukan tindakan anarkis. Kita fokus mengawal kotak suara karena kotak-kotak itulah kunci kemenangan kita agar kebohongan-kebohongan yang sudah dilakukan bisa dilawan. Silahkan jaga TPS. #kawalkotaksuara
1118465330953592832;2019-04-17 10:44:49+00:00;20694;Saya minta saudara saudara sekalian jangan terpancing, jangan bertindak berlebihan, terus awasi TPS amankan C1 dan jaga di kecamatan jangan lengah. #kawalkotaksuara
1118465111801262081;2019-04-17 10:43:57+00:00;27367;Mohon semua relawan untuk mengawal kemenanga kita d semua TPS dan kecamatan.  Saya tegaskan disini bahwa ada upaya dari lembaga-lembaga survey tertentu yang kita ketahui bersama memang bekerja untuk satu pihak, untuk menggiring opini seolah-olah kita kalah. #kawalkotaksuara
1118464638939586560;2019-04-17 10:42:04+00:00;19361;Belum lagi banyak diketemukan surat suara yang sudah di coblos 01. Tetapi walau demikian hasil exit poll kita di 5000 TPS menunjukkan bahwa kita menang 55,4 persen dan hasil Quick count  kita menang 52.2 persen. #kawalkotaksuara
1118464267525582849;2019-04-17 10:40:36+00:00;34348;Pada proses pemilu kali ini banyak kejadian yang merugikan pihak 02. Banyak kertas suara yang tidak sampai. Banyak surat suara yang tidak sampai. Banyak TPS yang buka terlambat. Banyak yang tidak dapat undangan. #kawalkotaksuara
1118297139359039489;2019-04-16 23:36:29+00:00;38366;Bismillahirramanirrahiim. Semoga Allah SWT merestui dan meridhoi perjuangan kita semua. Aamiin. https://t.co/whlwgr0VGE
1116167326460551169;2019-04-11 02:33:22+00:00;8029;Semoga balasan saya ini bisa mewakili tweet sahabat yang belum terbalas. Jangan sampai terputus silaturahmi. Jangan surut semangat juangmu.  Kita bangun Republik Indonesia bersama-sama. https://t.co/oxXsn5kJx3
1116166040868675584;2019-04-11 02:28:16+00:00;2049;Terima kasih. https://t.co/dXXdCPih23
1116165720226668544;2019-04-11 02:26:59+00:00;5407;Hukum harus ditegakkan tanpa tebang pilih. https://t.co/lvq1UaEy4M
1116161465751183361;2019-04-11 02:10:05+00:00;4728;Rakyat itu bagaimana pemimpinnya. https://t.co/UwSARciZS5
1116160919237578752;2019-04-11 02:07:55+00:00;4521;Kita kawal bersama pemilu 2019. Jangan sampai demokrasi dinodai oleh para komprador. https://t.co/L8Sw4ofVOl
1116160690249584641;2019-04-11 02:07:00+00:00;1183;Luar biasa Lombok, NTB https://t.co/oyLehyI7Vc
1116160439606362112;2019-04-11 02:06:00+00:00;143;@RollezB Alhamdulillah, pempek dan secangkir kopi.
1116157839284641792;2019-04-11 01:55:40+00:00;10114;Jakarta, Palembang, Solo semakin menguatkan bahwa rakyat menghendaki adanya sebuah perubahan, menginginkan keadilan dan kemakmuran. Jangan pernah surut berjuang, demi bangsa, demi anak-cucu mu. https://t.co/k80dHcm9Xp
1115950289138274304;2019-04-10 12:10:56+00:00;17917;Doa dan semangat saya selalu untuk Bung Novel Baswedan. Maju terus pantang menyerah! https://t.co/5UVXM5CX6j
1115462891493253120;2019-04-09 03:54:12+00:00;18074;Apa yang dilakukan para leluhur kita dimasa lampau jangan sampai dilupakan. Yang terbaik dari mereka telah kita rasakan saat ini. Sudah selayaknya kita turut memberikan semua yang terbaik dari diri kita untuk kejayaan bangsa dan negara. https://t.co/4oOsId6CVd
1114791517279756288;2019-04-07 07:26:24+00:00;35118;Mohon maaf kepada warga DKI Jakarta yang terganggu karena aktivitas saya tadi pagi hingga siang. Terima kasih dan hormat saya kepada para petugas yang telah bekerja dengan baik sehingga acara berjalan aman dan lancar. https://t.co/v3daEo24c9
1114790363258953728;2019-04-07 07:21:49+00:00;14796;Tidak dapat kasih tangan kepada semua tetapi saya yakin kita telah bersepakat bahwa kita akan bersama-sama mewujudkan sebuah pemerintahan yang adil dan makmur. https://t.co/xHRYG1quGm
1114787620049969152;2019-04-07 07:10:55+00:00;28493;Terima kasih kepada para tokoh agama, para habaib, para ulama, para relawan, para sahabat yang telah hadir pada hari ini untuk sebuah perubahan yang lebih baik bagi kita semua. https://t.co/Ytb3rvZoLy
1112922766276059136;2019-04-02 03:40:39+00:00;4199;Selamat berbahagia. https://t.co/OzkMeQ2g65
1112919230070976513;2019-04-02 03:26:36+00:00;181;@MuhammadMika031 Aamiin
1112912659387572224;2019-04-02 03:00:29+00:00;2583;Hahahaha ada yang ngasih bocoran. https://t.co/7F5gxl9N58
1112906841434939392;2019-04-02 02:37:22+00:00;2456;Aamiin ya Allah https://t.co/gOaKG0flxY
1112905367602618373;2019-04-02 02:31:31+00:00;22173;Banyak permintaan folbek. Pagi ini saya akan folbek akun sahabat yang menurut saya patut di folbek.
1112898865303179265;2019-04-02 02:05:40+00:00;509;@rico_rikhasman Bukan ditangan saya, ditangan semua anak bangsa yang mencintai dan setia kepada negerinya.
1112898087565946880;2019-04-02 02:02:35+00:00;12861;Selamat pagi sahabat. Semoga selalu dalam keadaan baik. Selamat beraktivitas membangun negeri tercinta.
1110186816328486915;2019-03-25 14:28:57+00:00;1155;@Rangga_Wijaya89 Kalau sudah malam seperti ini, kopi diumpetin sama asisten saya. Biar gak begadang mulu katanya.
1110186098334920704;2019-03-25 14:26:06+00:00;532;@WawanSu66153244 Insya Allah, pengabdian kita, ibadah kita.
1110185305703763969;2019-03-25 14:22:57+00:00;419;@Hirman08 Hahahaha. Fotonya itu loh. Salah satu sifat orang Indonesia adalah pantang menyerah. Walau di semprit tetap cari cara untuk memberikan dukungan.
1110184034728992774;2019-03-25 14:17:54+00:00;12768;Terima kasih Papua. Terima kasih rakyat Merauke semoga kita bertemu lagi keadaan yang lebih baik lagi. Dikeadaan Indonesia Adil dan Makmur. https://t.co/hAjGRiepUy
1110183011159465989;2019-03-25 14:13:50+00:00;13224;Alhamdulillah, Allah SWT masih mempertemukan saya dengan sahabat-sahabat lama saya dalam keadaan baik. Seperti Bapak John Gluba Gebze, kecintaan dan kesetiannya kepada Republik Indonesia tak pernah saya ragukan. https://t.co/2tY9XLmLgt
1110181072552103937;2019-03-25 14:06:08+00:00;15381;Tanah Papua memang selalu penuh kehangatan. Kunjungan ke Merauke lebih terasa pulang kampung dari pada kampanye. https://t.co/EgCoviUmq0
1107558540221124608;2019-03-18 08:25:08+00:00;24302;"Innalillaahi wa’innailaihiraaji’un.

Turut berbelasungkawa atas berpulangnya Ibunda Ustadz Abdul Somad, Hajjah Rohana binti Nuruddin. Mari kita doakan semoga diterima amal ibadahnya, diampuni segala salah dan khilafnya, diberikan tempat terbaik di sisi Allah SWT. Aamiin."
1106525650184273920;2019-03-15 12:00:47+00:00;10429;Semoga Allah Subhanahu Wa Ta’ala mengampuni segala dosa para korban dan menjadikannya mati syahid. Aamiin.
1106524851362099203;2019-03-15 11:57:37+00:00;18258;"Innalillaahi wa’innailaihiraaji'un.
Saya dan keluarga besar @Gerindra turut berduka cita dan berbela sungkawa sedalam-dalamnya kepada para keluarga korban dan rakyat Selandia Baru atas kejadian biadab yang terjadi di masjid kota Christchurch."
1106134680955305984;2019-03-14 10:07:13+00:00;13414;Di pantai Panjang, Bengkulu, Bumi Raflesia. Terima kasih! Jaga TPS kalian masing-masing, jangan sampai demokrasi kita diakali. https://t.co/pJX4QuEgJK
1106093352246697984;2019-03-14 07:23:00+00:00;15097;Terima kasih rakyat Jambi. Insya Allah kita akan berjumpa lagi di masa yang lebih baik. Merdeka! https://t.co/mS7CRkhOzf
1106008454102048769;2019-03-14 01:45:38+00:00;87;@herry_zudianto Apa kabar kang?
1106008308681367557;2019-03-14 01:45:04+00:00;87;@The_guardi Pantes pagi ini saya lihat ada staff saya yang bahagia sekali dan ada diam saja mereka diskusi mengenai bola.
1106007600452136960;2019-03-14 01:42:15+00:00;2076;Terima kasih bung @RmHartokopoerbo terus bergerak untuk Indonesia yang adil dan makmur. https://t.co/eUPOcqrPeD
1106007335720247297;2019-03-14 01:41:12+00:00;7085;Terima kasih. Balihonya luar biasa. https://t.co/6Ae4Z84PzB
1106006480757506048;2019-03-14 01:37:48+00:00;3466;Saya terakhir ke Jepara bertemu dengan para petani dan diajak berkunjung ke tempat tinggal RA Kartini. https://t.co/Zw5XWEm7gb
1106006045627834371;2019-03-14 01:36:04+00:00;655;@MayorSosmed @RajaPurwa Insya Allah sedang persiapan menuju Jambi. Semoga lancar.
1106005168712122369;2019-03-14 01:32:35+00:00;3830;Insya Allah. https://t.co/PPFd3O3PEL
1106004918186369024;2019-03-14 01:31:35+00:00;85;@Juldinka Salam untuk sahabat di Manokwari.
1106002061252923392;2019-03-14 01:20:14+00:00;13397;Kemerdekaan bangsa kita bukan pemberian tetapi hasil perjuangan dan pengorbanan leluhur kita. Mari kita isi kemerdekaan ini dengan karya-karya anak bangsa yang bermanfaat bagi rakyat banyak. Selamat pagi sahabat twitter. Selamat beraktivitas.
1104584703611351041;2019-03-10 03:28:10+00:00;5046;Hahahahaha bisa aja. Saya follow. https://t.co/6Mt6hjxUVU
1104581147021926401;2019-03-10 03:14:02+00:00;586;@The_guardi Ngopi hukumnya wajib. Ditemani singkong rebus, sempurna.
1104567288588468224;2019-03-10 02:18:58+00:00;7666;Kita meyakini bersama bahwa demokrasi adalah sistem politik yang mampu memberikan kesejahteraan bagi seluruh rakyat. Jangan rusak demokrasi kita. https://t.co/j4NeAKCBSw
1104566171943108608;2019-03-10 02:14:31+00:00;11819;Menikmati pagi yang berawan di kota Bandung. Selamat pagi sahabat.
1104221298341830660;2019-03-09 03:24:07+00:00;449;@zarazettirazr @CakKhum Sudah yaa
1104219635837100033;2019-03-09 03:17:31+00:00;1328;@CakKhum Mengisi perjalanan Bandung - Garut dengan membaca lini masa. Bagi saya membaca lini masa sangat penting karena bisa mendengar aspirasi langsung.
1104200548851437568;2019-03-09 02:01:40+00:00;5689;Bergerak untuk Indonesia adil dan makmur. https://t.co/xoqZOByZmo
1104189305981886467;2019-03-09 01:17:00+00:00;4221;Refleks aja terbawa suasana yang sangat bersemangat. Wajar lah. https://t.co/SyMHprxLBw
1104188172840271872;2019-03-09 01:12:29+00:00;1305;Terima kasih! Salam untuk keluarga. https://t.co/F8mu5JpAb7
1104187945047584768;2019-03-09 01:11:35+00:00;4681;Secangkir kopi sebagai awalan. https://t.co/YWx22W1KSD
1104186652618944513;2019-03-09 01:06:27+00:00;10852;Terima kasih atas sambutan yang luar biasa dari sahabat di Bandung. Selalu ingat pergerakan kita adalah untuk masa depan bangsa, Indonesia adil dan makmur. https://t.co/sGEBmviVmq
1104185049576988673;2019-03-09 01:00:05+00:00;12278;Selamat pagi sahabat yang selalu bergerak untuk Indonesia Adil dan Makmur.
1103153426186170373;2019-03-06 04:40:47+00:00;19018;Saudara-saudara ku yang ada di Sumedang saya minta maaf, saya sudah siap terbang, namun kondisi cuaca tidak mendukung dan penerbang pun memberi saran untuk tidak ambil resiko. Saya minta maaf, tetapi saya akan tetap menjumpai saudara-saudara dengan menempuh jalur darat. https://t.co/g9rUxG4erw
1100587709310001153;2019-02-27 02:45:32+00:00;15817;Agenda hari ini menyapa warga Temanggung, Jawa Tengah dan Yogyakarta. Semoga berjalan lancar dan memberikan kebaikan kepada kita semua.
1100585811739721728;2019-02-27 02:38:00+00:00;319;@Titin32656700 Aamiin. Tanggung jawab kita semua untuk melanjutkan cita-cita kemerdekaan Republik Indonesia sebuah negara yang memberikan keadilan dan kemakmuran bagi setiap warga negaranya.
1100585250273484800;2019-02-27 02:35:46+00:00;261;@as_triyono79 Bisa aja nyambunginnya. Apa pun itu kerja keras dan disiplin mereka menjadi kebanggaan kita semua. #IndonesiaMenang
1100581811619389440;2019-02-27 02:22:06+00:00;9635;Selamat kepada Tim Nasional U-22 yang telah menang piala AFF 2019. Terima kasih atas perjuangan kalian untuk bangsa dan negara. https://t.co/Q9SX6fSJbx
1095619930026700803;2019-02-13 09:45:21+00:00;203;@zaitampan Saya selalu menyampaikan disetiap kesempatan dalam presentasi saya, bahwa korupsi kepala daerah adalah salah satu musuh kita bersama yang harus diberantas. Peran pemuda berakhlak dan berakal sehat sangat penting. https://t.co/vI0H8ZbW0B
