id,dateTime,likes,content,clean_text,clean_text_stem
1561973588621938688,2022-08-23 07:08:18+00:00,106,"Semua berkat 4 kerja-kerja ekonomi :
1. Investasi juara 1 nasional
2. Ekspor juara 1 nasional.
3. Menaikkan Daya beli masyarakat via dukungan umkm dan bansos.
4. Percepatan belanja negara/pemerintah.

#JabarJuara #IndonesiaJuara",berkat kerjakerja ekonomi investasi juara nasional ekspor juara nasional menaikkan daya beli masyarakat via dukungan umkm bansos percepatan belanja negarapemerintah,berkat kerjakerja ekonomi investasi juara nasional ekspor juara nasional naik daya beli masyarakat via dukung umkm bansos cepat belanja negarapemerintah
1561973584746414080,2022-08-23 07:08:17+00:00,341,"Kemiskinan dan pengangguran turun.

Alhamduillah, walau ada 3 guncangan (pandemi, digital 4.0 dan global warming), berkat kerja bersama dalam pemulihan ekonomi dengan konsep dan eksekusi yang baik.

#JabarJuara #IndonesiaJuara https://t.co/shvRSQ2IeI",kemiskinan pengangguran turun alhamduillah guncangan pandemi digital global warming berkat pemulihan ekonomi konsep eksekusi,miskin anggur turun alhamduillah guncang pandemi digital global warming berkat pulih ekonomi konsep eksekusi
1561224394504286209,2022-08-21 05:31:16+00:00,2396,"Agustusan bersama Mas @ganjarpranowo, Mas @aniesbaswedan, Mas @erickthohir jg Bu @susipudjiastuti dkk inspirator, para komika dll yg digagas Narasi TV &amp; Mbak @NajwaShihab di GOR Soematri Brojonegoro Jakarta.

Dan hasilnya bisa di tebak, kami mengalah agar masyarakat bahagia. 😀 https://t.co/A8oOdzwNPq",agustusan mas mas mas bu dkk inspirator komika dll digagas narasi tv mbak gor soematri brojonegoro jakarta hasilnya tebak mengalah masyarakat bahagia 😀,agustus mas mas mas bu dkk inspirator komika dll gagas narasi tv mbak gor soematri brojonegoro jakarta hasil tebak kalah masyarakat bahagia
1561188221635031040,2022-08-21 03:07:32+00:00,122,"Ada fasilitas pendopo besar, ampitheater outdoor, galeri seni kayu dan penginapan untuk pertukaran seniman atau budayawan.

Semoga budaya Jawa Barat makin maju dan sesuai Trisakti Bung Karno agar kita memlilki Budaya yang berkepribadian nusantara.

Mari manfaatkan.",fasilitas pendopo itheater outdoor galeri seni kayu penginapan pertukaran seniman budayawan semoga budaya jawa barat maju sesuai trisakti karno memlilki budaya berkepribadian nusantara mari manfaatkan,fasilitas pendopo itheater outdoor galeri seni kayu inap tukar seniman budayawan moga budaya jawa barat maju sesuai trisakti karno memlilki budaya pribadi nusantara mari manfaat
1561188217818210304,2022-08-21 03:07:31+00:00,531,"Gratis jika ingin menggunakan utk kegiatan kebudayaan &amp; kesenian di Bale Budaya Parahyangan ini.

Kemarin kami resmikan di Kota Baru Parahyangan. Bale budaya ini milik Yayasan Wilasantana Talaga M. yg diketuai Bpk TB Hasanuddin, anggota DPR &amp; Bpk ST Burhanuddin, Jaksa Agung RI. https://t.co/ahhvJPG2KN",gratis kegiatan kebudayaan kesenian bale budaya parahyangan kemarin resmikan kota parahyangan bale budaya milik yayasan wilasantana talaga diketuai bpk tb hasanuddin anggota dpr bpk st burhanuddin jaksa agung ri,gratis giat budaya seni bale budaya parahyangan kemarin resmi kota parahyangan bale budaya milik yayasan wilasantana talaga tuai bpk tb hasanuddin anggota dpr bpk st burhanuddin jaksa agung ri
1560895648396103680,2022-08-20 07:44:57+00:00,180,"Konser musik perlahan sudah mulai dijinkan di berbagai tempat di Jawa Barat, asalkan protokol kesehatan khususnya vaksinasi bagi para peserta dan penonton bisa dipenuhi dengan baik.

Insya Allah ekonomi kita bisa pulih lebih cepat bangkit lebih kuat.

Hatur Nuhun.",konser musik perlahan dijinkan jawa barat protokol kesehatan vaksinasi peserta penonton dipenuhi insya allah ekonomi pulih cepat bangkit kuat hatur nuhun,konser musik perlahan jin jawa barat protokol sehat vaksinasi serta tonton penuh insya allah ekonomi pulih cepat bangkit kuat hatur nuhun
1560895644751245312,2022-08-20 07:44:56+00:00,527,"Konser #Dewa19 meramaikan peringatan hari jadi Jawa Barat ke-77 sekaligus hari jadi @OfficialRCTI ke-33. Sebelum naik, foto floorselfie dan ngobrol dengan @AHMADDHANIPRAST dkk tentang pemulihan ekonomi kreatif khususnya industri musik.

Juga band @padireborn dan #SetiaBand. https://t.co/El1UfI6du4",konser meramaikan peringatan jawa barat foto floorselfie ngobrol dkk pemulihan ekonomi kreatif industri musik band,konser ramai ingat jawa barat foto floorselfie ngobrol dkk pulih ekonomi kreatif industri musik band
1560602085548507136,2022-08-19 12:18:26+00:00,699,"2 hari setelah Indonesia merdeka, Provinsi Jawa Barat lahir sebagai wilayah yang setia kepada NKRI sampai hari ini. 19 Agustus dirayakan sebagai hari jadi provinsi juara lahir batin ini.

Selamat Ulang Tahun ke-77 Jawa Baratku tersayang. #JabarJuaraLahirBatin https://t.co/L5B6kE9thj",indonesia merdeka provinsi jawa barat lahir wilayah setia nkri ai agustus dirayakan provinsi juara lahir batin selamat ulang tahun jawa baratku tersayang,indonesia merdeka provinsi jawa barat lahir wilayah setia nkri ai agustus raya provinsi juara lahir batin selamat ulang tahun jawa barat sayang
1560550156076224512,2022-08-19 08:52:05+00:00,541,"Warga Jabar! Yuk, Hari ini rayakan hari jadi ke-77 Jawa Barat! ada berbagai keseruan. Festival kuliner, kreativitas &amp; budaya, juga berbagai lomba dengan hadiah yg fantastis! Gratis ! -Admin- #JabarJuara https://t.co/1BCXUIfUzB",warga jabar yuk rayakan jawa barat keseruan festival kuliner kreativitas budaya lomba hadiah fantastis gratis admin,warga jabar yuk raya jawa barat seru festival kuliner kreativitas budaya lomba hadiah fantastis gratis admin
1560267215080865792,2022-08-18 14:07:47+00:00,995,"Menemukan hewan terlantar?

Bisa kontak ke Rumah Sakit Hewan Jawa Barat di Lembang. Selain mengobati hewan sakit dengan fasilitas terbaik, juga menerima pengasuhan hewan-hewan terlantar atau tidak terurus.

Semoga informasi ini bermanfaat.

#JabarJuara #IndonesiaJuara https://t.co/7K3QcYhIj7",menemukan hewan terlantar kontak rumah sakit hewan jawa barat lembang mengobati hewan sakit fasilitas terbaik menerima pengasuhan hewanhewan terlantar terurus semoga informasi bermanfaat,temu hewan lantar kontak rumah sakit hewan jawa barat lembang obat hewan sakit fasilitas baik terima asuh hewanhewan lantar urus moga informasi manfaat
1560198610742317056,2022-08-18 09:35:10+00:00,3871,"Insiden penembakan kucing-kucing di lingkungan Sesko TNI Bandung sudah ditindaklanjuti oleh Panglima TNI Jendral Andika Perkasa sesuai dgn wilayah kewenangannya. 

Semoga ini jadi pembelajaran agar kita lebih baik lg dalam perlakuan rasa kita kepada sesama ciptaan mahluk Tuhan. https://t.co/BnSPLLxs7L",insiden penembakan kucingkucing lingkungan sesko tni bandung ditindaklanjuti panglima tni jendral andika perkasa sesuai wilayah kewenangannya semoga pembelajaran lg perlakuan ciptaan mahluk tuhan,insiden tembak kucingkucing lingkung sesko tni bandung ditindaklanjuti panglima tni jendral andika perkasa sesuai wilayah wenang moga ajar lg laku cipta mahluk tuhan
1559826473330298880,2022-08-17 08:56:26+00:00,2696,"Selamat Hari Kemerdekaan Republik Indonesia ke-77 &amp; selamat merayakannya untuk seluruh masyarakat Indonesia. 

Tadi pagi menjadi Inspektur Upacara untuk tingkat Jawa Barat di Lapangan Gasibu.

Mari pulih lebih cepat dan bangkit lebih kuat.

Dirgahayu Republik Indonesia. MERDEKA! https://t.co/hMExffkidc",selamat kemerdekaan republik indonesia selamat merayakannya masyarakat indonesia pagi inspektur upacara tingkat jawa barat lapangan gasibu mari pulih cepat bangkit kuat dirgahayu republik indonesia merdeka,selamat merdeka republik indonesia selamat raya masyarakat indonesia pagi inspektur upacara tingkat jawa barat lapang gasibu mari pulih cepat bangkit kuat dirgahayu republik indonesia merdeka
1559731776641433600,2022-08-17 02:40:08+00:00,670,"Sambut HUT Ke-77 RI, Pemprov Jabar gelar apel kehormatan &amp; renungan suci di Taman Makam Pahlawan Cikutra pada pukul 00.00 WIB. Apel ini untuk mengenang jasa para pahlawan yg gugur dalam membela negara. Dirgahayu Indonesiaku! Jayalah kau selalu! #JabarJuara #IndonesiaJuara -admin- https://t.co/VEzWzqvSYj",sambut hut ri pemprov jabar gelar apel kehormatan renungan suci taman makam pahlawan cikutra wib apel mengenang jasa pahlawan gugur membela negara dirgahayu indonesiaku jayalah kau admin,sambut hut ri pemprov jabar gelar apel hormat renung suci taman makam pahlawan cikutra wib apel kenang jasa pahlawan gugur bela negara dirgahayu indonesia jaya kau admin
1559510440698593281,2022-08-16 12:00:38+00:00,119,"Karena sedang dinas di Bogor, saya coba mampir ke rumahnya. Dan sebelum pulang saya kasih TV juga, karena tv nya juga sudah lama rusak.

Sekarang Ibu Onasih sudah bisa lagi menonton sinetron hiburan satu-satunya yaitu Ikatan Cinta. 

Hatur Nuhun.

#JabarJuara #IndonesiaJuara",dinas bogor coba ir rumahnya pulang kasih tv tv rusak onasih menonton sinetron hiburan satusatunya ikatan cinta hatur nuhun,dinas bogor coba ir rumah pulang kasih tv tv rusak onasih tonton sinetron hibur satusatunya ikat cinta hatur nuhun
1559510436990812162,2022-08-16 12:00:37+00:00,466,"Tiap hujan berteduh di tetangga.

Itulah situasi rumah Ibu Onasih jika hujan tiba karena atap rumahnya sudah mau rubuh. Tetangga kemudian melaporkan via @QrJabar dan minggu ini mulai diperbaiki selama 1 bulan untuk menjadi rumah yang layak dan baik.

#JabarJuara #IndonesiaJuara https://t.co/h47rmmNrwJ",hujan berteduh tetangga situasi rumah onasih hujan atap rumahnya rubuh tetangga melaporkan via minggu diperbaiki rumah layak,hujan teduh tetangga situasi rumah onasih hujan atap rumah rubuh tetangga lapor via minggu baik rumah layak
1559439757255802881,2022-08-16 07:19:45+00:00,444,"HBD Kab Bekasi ke-72.

Panjang umur, sehat selalu, sejahtera warganya, amanah para pemimpinnya.

“Ada besi, besi sembrani.
Beli di pasar dekat muara.
Jika Bekasi makin berani.
Maka Jabar akan makin juara”

Hatur Nuhun. https://t.co/q8MLlJYuy0",hbd kab bekasi umur sehat sejahtera warganya amanah pemimpinnya “ada besi besi sembrani beli pasar muara bekasi berani jabar juara” hatur nuhun,hbd kab bekas umur sehat sejahtera warga amanah pimpin ada besi besi sembrani beli pasar muara bekas berani jabar juara hatur nuhun
1559425716101361666,2022-08-16 06:23:58+00:00,92,"Insya Allah jika 4 nilai ini dimiliki, maka generasi ini siap beradaptasi untuk menjadi pemenang di masa depan.

Hatur Nuhun. 
#JabarJuara #IndonesiaJuara",insya allah nilai dimiliki generasi beradaptasi pemenang hatur nuhun,insya allah nilai milik generasi adaptasi menang hatur nuhun
1559425714054651905,2022-08-16 06:23:57+00:00,183,"Menghadapi masa depan penuh guncangan ini saya titipkan 4 kualitas di dalam diri para mahasiswa:
1. IQ kepintaran yang tinggi.
2. EQ ahlak yang baik.
3. SQ spiritualitas yang paripurna
4. PQ fisik badan yang sehat.

#JabarJuara #IndonesiaJuara",menghadapi penuh guncangan titipkan kualitas mahasiswa iq kepintaran tinggi eq ahlak sq spiritualitas paripurna pq fisik badan sehat,hadap penuh guncang titip kualitas mahasiswa iq pintar tinggi eq ahlak sq spiritualitas paripurna pq fisik badan sehat
1559425710561054720,2022-08-16 06:23:56+00:00,381,"Ceramah umum kepada ribuan mahasiswa baru IPB di Bogor. Kampus nasional yang terkemuka ini terbukti menjadi universitas dengan riset terbanyak se-Indonesia.

#JabarJuara #IndonesiaJuara https://t.co/m0aaXweiBh",ceramah umum ribuan mahasiswa ipb bogor us nasional terkemuka terbukti universitas riset seindonesia,ceramah umum ribu mahasiswa ipb bogor us nasional muka bukti universitas riset indonesia
1558814455903174658,2022-08-14 13:55:02+00:00,256,"Berbahagialah para orang tua yang memiliki anak-anak teladan ini.

Semoga di hari kemerdekaan tahun ini kita bangkit lebih kuat dan melompat lebih hebat.

Aamiin.

#JabarJuara #IndonesiaJuara https://t.co/cSq5WKKGP9",berbahagialah tua memiliki anakanak teladan semoga kemerdekaan tahun bangkit kuat melompat hebat aamiin,bahagia tua milik anakanak teladan moga merdeka tahun bangkit kuat lompat hebat aamiin
1558814446000435200,2022-08-14 13:54:59+00:00,269,"Mengibarkan bendera pusaka hanyalah satu dari sekian latihan yang didapatkan. Wawasan kebangsaan, wawasan Pancasila, jiwa setiakawan dan keteladanan menjadi materi selama ditempa di desa bahagia. Istilah untuk asrama Paskibraka.

#JabarJuara #IndonesiaJuara https://t.co/yEP9FfRROh",mengibarkan bendera pusaka sekian latihan didapatkan wawasan kebangsaan wawasan pancasila jiwa setiakawan keteladanan materi ditempa desa bahagia istilah asrama paskibraka,kibar bendera pusaka sekian latih dapat wawas bangsa wawas pancasila jiwa setiakawan teladan materi tempa desa bahagia istilah asrama paskibraka
1558814435422371841,2022-08-14 13:54:57+00:00,945,"54 putra putri terbaik Jawa Barat saya kukuhkan sebagai Paskibraka Jawa Barat 2022. Pemuda pemudi teladan di sekolahnya yang ditempa untuk mencintai dirinya, keluarganya, masyarakat, agama dan bangsanya secara paripurna.

#JabarJuara #IndonesiaJuara https://t.co/egaAGSQ133",putra putri terbaik jawa barat kukuhkan paskibraka jawa barat pemuda pemudi teladan sekolahnya ditempa mencintai keluarganya masyarakat agama bangsanya paripurna,putra putri baik jawa barat kukuh paskibraka jawa barat pemuda pemudi teladan sekolah tempa cinta keluarga masyarakat agama bangsa paripurna
1558701444119003136,2022-08-14 06:25:58+00:00,567,"Danau/Situ Ciburuy sudah selesai direvitalisasi dan bisa kembali menjadi tempat pariwisata andalan Jawa Barat di KBB.

Semoga bermanfaat untuk manajemen air, ekonomi warga dan kebahagiaan para wisatawan.

#JabarJuara #IndonesiaJuara https://t.co/0TjzjdFDU6",danausitu ciburuy selesai direvitalisasi pariwisata andalan jawa barat kbb semoga bermanfaat manajemen air ekonomi warga kebahagiaan wisatawan,danausitu ciburuy selesai revitalisasi pariwisata andal jawa barat kbb moga manfaat manajemen air ekonomi warga bahagia wisatawan
1557628011767537667,2022-08-11 07:20:31+00:00,439,"GP Ansor Jawa Barat sekarang sudah memliki markas baru yang bagus dan keren. Kemarin mendampingi Menteri Agama yang juga Ketua Umum GP Ansor, Gus Yaqut Cholil Qoumas.

Semoga GP Ansor makin terdepan dalam menjadi teladan dan inspirasi gerakan2 pemuda di Indonesia.

Hatur Nuhun. https://t.co/gwRsSPXU6b",gp ansor jawa barat memliki markas bagus keren kemarin mend ingi menteri agama ketua umum gp ansor gus yaqut cholil qoumas semoga gp ansor terdepan teladan inspirasi pemuda indonesia hatur nuhun,gp ansor jawa barat memliki markas bagus keren kemarin mend ingi menteri agama ketua umum gp ansor gus yaqut cholil qoumas moga gp ansor depan teladan inspirasi pemuda indonesia hatur nuhun
1557620606983872513,2022-08-11 06:51:06+00:00,1954,"Menjadi pembicara Masa Pengenalan Kampus Mahasiswa Baru IPB 59 yg bertema “Preparing Agile Learner as a Basic for Enriched and Empowered Society to Uphold Local Global Interconnectivity"". Semoga PKMB ini melahirkan generasi yg terus berinovasi. #JabarJuara #IndonesiaJuara -admin- https://t.co/7ITMd5yGfe",pembicara pengenalan us mahasiswa ipb bertema “preparing agile learner as basic for enriched and empowered society to uphold local global interconnectivity semoga pkmb melahirkan generasi berinovasi admin,bicara kenal us mahasiswa ipb tema preparing agile learner as basic for enriched and empowered society to uphold local global interconnectivity moga pkmb lahir generasi inovasi admin
1557181395591897088,2022-08-10 01:45:50+00:00,336,Memberikan sambutan dalam Pekan Seni dan Olahraga Nasional (PESONA) I Perguruan Tinggi Keagamaan Negeri (PTKN) Se-Indonesia Thn 2022. Semoga ini menjadi ajang kompetisi yg sportif &amp; menunjang solidaritas antar mahasiswa di seluruh Indonesia. #JabarJuara #IndonesiaJuara -admin- https://t.co/FBtnLozmPD,sambutan pekan seni olahraga nasional pesona perguruan tinggi keagamaan negeri ptkn seindonesia thn semoga ajang kompetisi sportif menunjang solidaritas mahasiswa indonesia admin,sambut pekan seni olahraga nasional pesona guru tinggi agama negeri ptkn indonesia thn moga ajang kompetisi sportif tunjang solidaritas mahasiswa indonesia admin
1557009227327352844,2022-08-09 14:21:42+00:00,390,"Cerita yg hampir serupa dengan Eril inilah yg menguatkan rasa silaturahmi &amp; rasa ingin saling mendoakan.

Sebelum pulang, doa-doa &amp; penguatan saya haturkan. 

Semoga ditabahkan &amp; dikuatkan. Jikapun meninggal dunia Insya Allah syahid &amp; husnul khatimah. Aamiin. https://t.co/0jrn9Znrt9",cerita ir eril menguatkan silaturahmi mendoakan pulang doadoa penguatan haturkan semoga ditabahkan dikuatkan jikapun meninggal dunia insya allah syahid husnul khatimah aamiin,cerita ir eril kuat silaturahmi doa pulang doadoa kuat hatur moga tabah kuat jika tinggal dunia insya allah syahid husnul khatimah aamiin
1557009166937767936,2022-08-09 14:21:27+00:00,627,"Takziah ke orang tua Ikhsan Maulana saat kemarin di Padang sebelum kembali ke Jawa Barat. 

Ikhsan Maulana adalah putra kesayangan Ibu Asnidar dan Bapak Ahmad Rusdi, yang hilang di sungai Lubuk Tongga di Padang. 

Sejak hilang awal Juni sampai hari ini masih belum ditemukan. https://t.co/UUXHJ1DtTY",takziah tua ikhsan maulana kemarin padang jawa barat ikhsan maulana putra kesayangan asnidar ahmad rusdi hilang sungai lubuk tongga padang hilang juni ai ditemukan,takziah tua ikhsan maulana kemarin padang jawa barat ikhsan maulana putra sayang asnidar ahmad rusdi hilang sungai lubuk tongga padang hilang juni ai temu
1556987302861508611,2022-08-09 12:54:35+00:00,573,"Macet Depok satu persatu dicarikan solusinya. Salah satunya adalah pembangunan underpass Jalan Dewi Sartika yang melewati jalur kereta api KRL yang lewat tiap 3 menit sekali rute Depok - Jakarta.

Insya Allah selesai Desember tahun ini, sehingga macet bisa berkurang. #JabarJuara https://t.co/BtdtiEXO2z",macet depok persatu dicarikan solusinya salah satunya pembangunan underpass jalan dewi sartika melewati jalur kereta api krl menit rute depok jakarta insya allah selesai desember tahun macet berkurang,macet depok satu cari solusi salah satu bangun underpass jalan dewi sartika lewat jalur kereta api krl menit rute depok jakarta insya allah selesai desember tahun macet kurang
1556817444744077312,2022-08-09 01:39:37+00:00,189,"Masa depan yang ada di depan dihantui 3 guncangan/disrupsi :
1. Pandemi Covid
2. Digital
3. Pemanasan Global

Barang siapa bisa beradaptasi dan progresif merespon 3 guncangan tadi, dialah pemenang di masa depan. Aamiin. https://t.co/SlOuFrAQCI",dihantui guncangandisrupsi pandemi covid digital pemanasan global barang beradaptasi progresif merespon guncangan pemenang aamiin,hantu guncangandisrupsi pandemi covid digital panas global barang adaptasi progresif merespon guncang menang aamiin
1556817434954563584,2022-08-09 01:39:35+00:00,382,"Ratusan anak muda dari 50-an kota se-Indonesia berkumpul di Padang, Sumbar dalam rangka kegiatan Apeksi.

Saya diminta memberikan pencerahan tentang bagaimana anak2 muda harus merebut kotanya melalui komunitas2 &amp; meminta hak2nya atas ruang publik yg baik kepada pada wali kotanya. https://t.co/NkAH7xP03b",ratusan anak muda kota seindonesia berkumpul padang sumbar rangka kegiatan apeksi pencerahan muda merebut kotanya ruang publik wali kotanya,ratus anak muda kota indonesia kumpul padang sumbar rangka giat apeksi cerah muda rebut kota ruang publik wali kota
1556606958995918848,2022-08-08 11:43:14+00:00,462,"Interior dengan tema Batik Megamendung juga terlihat sudah diaplikasikan.

Semoga lancar dan menjadi kebanggaan kita semua memiliki kereta api cepat atau high speed rail pertama di ASEAN. Kecepatan maksimal 350 km/jam.

Hatur Nuhun.",interior tema batik megamendung diaplikasikan semoga lancar kebanggaan memiliki kereta api cepat high speed rail asean kecepatan maksimal kmjam hatur nuhun,interior tema batik megamendung aplikasi moga lancar bangga milik kereta api cepat high speed rail asean cepat maksimal kmjam hatur nuhun
1556606955707572225,2022-08-08 11:43:13+00:00,1952,"KERETA CEPAT JAKARTA-BANDUNG,

11 set lokomotif &amp; gerbongnya sudah selesai di pabriknya di Qingdao Tiongkok. Sedang OTW menuju Jawa Barat. 

Uji coba 1 set saat summit G20 di November &amp; kemudian berbagai tes dilakukan setelahnya sampai nanti saat dioperasikan penuh di Juni 2023. https://t.co/ykY0Bj1KEl",kereta cepat jakartabandung set lokomotif gerbongnya selesai pabriknya qingdao tiongkok otw jawa barat uji coba set summit november tes setelahnya ai dioperasikan penuh juni,kereta cepat jakartabandung set lokomotif gerbong selesai pabrik qingdao tiongkok otw jawa barat uji coba set summit november tes telah ai operasi penuh juni
1556558493142110208,2022-08-08 08:30:38+00:00,430,"Meninjau pembangunan Underpass Dewi Sartika, Depok. Pembangunan yg dimulai sejak Februari 2022 ini, insha Allah akan selesai di Desember 2022. Semoga ini menjadi salah satu solusi kemacetan sehingga meningkatkan produktivitas masyarakat. #JabarJuara #IndonesiaJuara -admin- https://t.co/cNEpQfpV9A",meninjau pembangunan underpass dewi sartika depok pembangunan februari insha allah selesai desember semoga salah solusi kemacetan meningkatkan produktivitas masyarakat admin,tinjau bangun underpass dewi sartika depok bangun februari insha allah selesai desember moga salah solusi macet tingkat produktivitas masyarakat admin
1556437422292217856,2022-08-08 00:29:33+00:00,208,"Mari semua daerah bebenah menyambut tamu-tamu internasional dengan keramahtamahan khas Jawa Barat.

“Makan ketupat jangan pake micin.
Selamat menjemput rezeki di hari Senin.”",mari daerah bebenah menyambut tamutamu internasional keramahtamahan khas jawa barat “makan ketupat pake micin selamat menjemput rezeki senin”,mari daerah bebenah sambut tamutamu internasional keramahtamahan khas jawa barat makan ketupat pake micin selamat jemput rezeki senin
